OrderID,OrderDate,CustomerID,ProductID,Quantity,Discount,Sales,Profit,CustomerName,Gender,Age,City,State,JoinDate,ProductName,Category,SubCategory,CostPrice,SellingPrice,Month
36310,2026-06-05,2901,474,5,5,23412.7,11804.95,Samaksh D’Alia,Male,58,Eluru,Karnataka,2024-03-05,Helmet 474,Sports,Helmet,2568,4928.99,2026-06
36311,2024-10-26,155,136,4,0,1165.4,233.4,Jasmit Chana,Male,54,Kanpur,Himachal Pradesh,2026-02-11,Shirt 136,Clothing,Shirt,233,291.35,2024-10
36312,2024-09-07,6025,87,5,20,2848.36,605.45,Anamika Pant,Female,32,Hospet,Haryana,2025-01-12,Fan 87,Home,Fan,591,712.09,2024-09
36313,2026-02-24,6611,340,2,20,13894.14,7553.68,Abhiram Vohra,Male,46,Thoothukudi,Haryana,2025-11-07,Gloves 340,Sports,Gloves,4907,8683.84,2026-02
36314,2025-12-07,2847,308,2,0,12717.28,2717.28,Hemal Mangal,Female,30,Lucknow,Nagaland,2021-08-13,Phone 308,Electronics,Phone,5000,6358.64,2025-12
36315,2026-02-23,2392,485,3,5,23081.38,9899.19,Ekantika Gala,Male,18,Gwalior,Tamil Nadu,2023-03-03,Football 485,Sports,Football,4799,8098.73,2026-02
36316,2024-10-16,3956,54,1,15,6070.73,2541.03,Vedant Chaudhry,Male,34,Thrissur,Himachal Pradesh,2023-07-01,Shoes 54,Clothing,Shoes,4601,7142.03,2024-10
36317,2026-03-29,9530,339,4,10,22092.95,7787.72,Keya Chakrabarti,Male,52,Davanagere,Sikkim,2024-06-11,Helmet 339,Sports,Helmet,4190,6136.93,2026-03
36318,2025-01-07,4513,183,4,0,8246.96,2222.96,Hemang Chauhan,Male,32,Bharatpur,Nagaland,2024-01-12,Headphones 183,Electronics,Headphones,1506,2061.74,2025-01
36319,2025-12-21,5250,376,3,15,3666.77,869.85,Abeer Mishra,Female,50,Gangtok,Punjab,2024-12-12,Cricket Bat 376,Sports,Cricket Bat,1148,1437.95,2025-12
36320,2024-12-24,253,118,4,5,11632.07,3520.28,Ethan Seth,Male,37,Raiganj,Assam,2024-04-07,Jacket 118,Clothing,Jacket,2181,3061.07,2024-12
36321,2025-02-13,1648,477,3,20,1356.48,480.6,Zashil Jha,Male,65,Raurkela Industrial Township,West Bengal,2023-06-04,Jeans 477,Clothing,Jeans,405,565.2,2025-02
36322,2024-08-20,512,18,4,5,10733.29,2146.2,Leela Sunder,Female,40,Agra,Goa,2023-11-22,Football 18,Sports,Football,2288,2824.55,2024-08
36323,2025-07-04,4159,219,4,15,21622.4,6542.12,Rajata Ramanathan,Female,65,Kurnool,Arunachal Pradesh,2022-05-07,Jeans 219,Clothing,Jeans,4724,6359.53,2025-07
36324,2025-08-16,8584,342,2,20,8286.34,4085.92,Zansi Patil,Female,22,Agartala,Telangana,2023-03-11,Shoes 342,Clothing,Shoes,3136,5178.96,2025-08
36325,2024-09-07,5896,411,5,0,35372.1,14987.1,Widisha Anand,Female,49,Sangli-Miraj & Kupwad,Punjab,2024-09-22,Shirt 411,Clothing,Shirt,4077,7074.42,2024-09
36326,2025-02-10,5573,195,3,20,14968.94,4416.18,Yuvraj Nath,Male,32,Noida,West Bengal,2024-03-14,Football 195,Sports,Football,4765,6237.06,2025-02
36327,2024-12-06,7526,102,1,20,3585.05,1879.31,Nitara Thakur,Female,19,Delhi,Jharkhand,2022-12-16,Helmet 102,Sports,Helmet,2602,4481.31,2024-12
36328,2025-06-18,6534,387,4,15,7770.53,3801.8,Edhitha Hayer,Male,47,Solapur,Telangana,2024-07-04,Jeans 387,Clothing,Jeans,1335,2285.45,2025-06
36329,2025-12-24,3903,485,2,10,14577.71,6599.46,Rachit Yogi,Male,39,Madhyamgram,Jharkhand,2026-06-28,Football 485,Sports,Football,4799,8098.73,2025-12
36330,2026-03-06,2189,491,2,10,5215.7,1521.22,Varenya Kala,Male,22,Malegaon,Madhya Pradesh,2026-04-03,Shirt 491,Clothing,Shirt,2137,2897.61,2026-03
36331,2025-05-24,728,140,4,20,7914.94,3289.68,Vinaya Kaul,Female,61,Proddatur,Uttar Pradesh,2024-07-03,Tablet 140,Electronics,Tablet,1651,2473.42,2025-05
36332,2025-01-28,9507,213,5,15,9568.07,3516.55,Gunbir Parsa,Male,38,Chapra,Kerala,2026-06-09,Jacket 213,Clothing,Jacket,1548,2251.31,2025-01
36333,2024-11-30,2945,348,4,20,18076.77,9119.96,Laban Babu,Female,48,Bathinda,Madhya Pradesh,2026-06-06,Table 348,Home,Table,3369,5648.99,2024-11
36334,2026-07-07,8165,437,5,5,10821.45,2576.0,Eesha Goyal,Male,37,Aurangabad,Tamil Nadu,2024-02-04,Jacket 437,Clothing,Jacket,1763,2278.2,2026-07
36335,2025-08-05,3915,148,3,15,2652.61,990.72,Yashica Raman,Female,24,Kumbakonam,Himachal Pradesh,2023-01-02,Gloves 148,Sports,Gloves,710,1040.24,2025-08
36336,2025-03-20,5518,229,2,20,3948.64,1751.8,Yachana Peri,Female,56,Ludhiana,Andhra Pradesh,2022-11-08,Phone 229,Electronics,Phone,1592,2467.9,2025-03
36337,2025-10-03,9964,384,2,0,1072.32,434.32,Veer Balasubramanian,Male,70,Guntakal,Mizoram,2024-11-25,Cricket Bat 384,Sports,Cricket Bat,319,536.16,2025-10
36338,2024-12-12,6431,183,4,15,7009.92,2222.96,Tristan Vasa,Male,22,Vasai-Virar,Sikkim,2026-05-25,Headphones 183,Electronics,Headphones,1506,2061.74,2024-12
36339,2026-06-11,9743,392,2,0,11977.5,4085.5,Zinal Vasa,Female,64,Jaunpur,Maharashtra,2021-08-03,Chair 392,Home,Chair,3946,5988.75,2026-06
36340,2026-07-14,7996,340,2,10,15630.91,7553.68,Bhavya Toor,Female,69,Tadipatri,Maharashtra,2025-12-22,Gloves 340,Sports,Gloves,4907,8683.84,2026-07
36341,2025-02-10,6407,231,3,0,3257.64,1019.64,Arjun Dutta,Male,40,Khandwa,Himachal Pradesh,2024-09-06,Football 231,Sports,Football,746,1085.88,2025-02
36342,2025-08-22,3316,330,3,5,6380.41,2792.22,Atharv Sandal,Male,61,Sultan Pur Majra,Uttar Pradesh,2023-06-30,Headphones 330,Electronics,Headphones,1308,2238.74,2025-08
36343,2025-07-23,6610,66,5,10,18616.73,7950.25,Siddharth Sura,Male,43,Patiala,Manipur,2026-07-20,Table 66,Home,Table,2547,4137.05,2025-07
36344,2025-03-25,8024,7,4,20,13498.75,6509.44,Bakhshi De,Female,50,Alappuzha,Maharashtra,2025-10-25,Helmet 7,Sports,Helmet,2591,4218.36,2025-03
36345,2025-04-29,5749,94,3,5,6641.55,3073.11,Sara Anand,Female,68,Kharagpur,Tripura,2024-10-18,Football 94,Sports,Football,1306,2330.37,2025-04
36346,2025-12-31,3300,273,1,10,5522.6,2603.22,Umang Ghose,Female,32,Karnal,Gujarat,2023-08-27,Jeans 273,Clothing,Jeans,3533,6136.22,2025-12
36347,2025-01-21,3539,371,5,10,6486.39,2142.1,Shravya Sarkar,Female,29,Durgapur,Gujarat,2026-01-24,Football 371,Sports,Football,1013,1441.42,2025-01
36348,2025-03-29,6860,59,1,5,3650.33,865.45,Brinda Om,Female,52,Sangli-Miraj & Kupwad,Sikkim,2024-04-07,Football 59,Sports,Football,2977,3842.45,2025-03
36349,2025-12-17,587,477,2,10,1017.36,320.4,Nitara Vala,Male,26,Motihari,West Bengal,2024-03-21,Jeans 477,Clothing,Jeans,405,565.2,2025-12
36350,2025-04-12,9845,39,3,10,17786.49,9445.77,Saumya Ghosh,Male,69,Firozabad,Punjab,2022-04-17,Shoes 39,Clothing,Shoes,3439,6587.59,2025-04
36351,2026-06-11,5103,433,2,0,5043.06,1053.06,Yutika Sachdev,Male,19,Barasat,Tamil Nadu,2025-12-24,Gloves 433,Sports,Gloves,1995,2521.53,2026-06
36352,2025-11-12,1406,87,1,15,605.28,121.09,Agastya De,Male,61,Karimnagar,Telangana,2024-08-15,Fan 87,Home,Fan,591,712.09,2025-11
36353,2026-06-14,9918,481,3,15,5657.51,3004.89,Nathan Srivastava,Male,21,Ajmer,Uttar Pradesh,2026-01-31,Chair 481,Home,Chair,1217,2218.63,2026-06
36354,2025-08-08,7210,464,2,10,9952.92,4378.8,Anika Lata,Female,56,Nagpur,Chhattisgarh,2026-07-05,Chair 464,Home,Chair,3340,5529.4,2025-08
36355,2025-09-12,693,249,5,15,23647.21,11030.25,Hemangini Bahri,Female,64,Bhilai,Kerala,2023-03-30,Laptop 249,Electronics,Laptop,3358,5564.05,2025-09
36356,2026-03-13,4045,437,5,0,11391.0,2576.0,Darika Sarna,Female,42,Etawah,Tamil Nadu,2022-04-28,Jacket 437,Clothing,Jacket,1763,2278.2,2026-03
36357,2025-07-02,3750,256,5,20,23043.0,12863.75,Suhani Mani,Female,35,Jamalpur,Arunachal Pradesh,2023-01-15,Gloves 256,Sports,Gloves,3188,5760.75,2025-07
36358,2025-11-22,7178,475,2,20,6683.34,3452.18,Hemang Basak,Male,38,Hajipur,Tamil Nadu,2025-10-08,Table 475,Home,Table,2451,4177.09,2025-11
36359,2026-01-09,8401,454,4,20,26775.78,14417.72,Ekanta Seshadri,Female,55,Haldia,Maharashtra,2023-01-23,Table 454,Home,Table,4763,8367.43,2026-01
36360,2026-02-06,2264,88,5,5,31646.73,13377.35,Baljiwan Lanka,Male,51,Amritsar,Haryana,2025-07-13,Laptop 88,Electronics,Laptop,3987,6662.47,2026-02
36361,2025-10-14,2413,36,5,15,13677.39,3311.05,Isha Prakash,Female,32,Kalyan-Dombivli,Goa,2024-12-23,Laptop 36,Electronics,Laptop,2556,3218.21,2025-10
36362,2025-10-17,6979,210,4,5,17604.56,9187.12,Chandresh Parsa,Female,23,Shivpuri,Goa,2023-12-29,Headphones 210,Electronics,Headphones,2336,4632.78,2025-10
36363,2025-06-23,9664,146,1,15,5603.86,3181.78,Kritika Chanda,Female,48,Rajkot,Arunachal Pradesh,2025-03-31,Headphones 146,Electronics,Headphones,3411,6592.78,2025-06
36364,2025-01-24,4304,327,2,5,11408.36,5076.8,Nandini Bala,Female,41,Buxar,Himachal Pradesh,2023-06-23,Table 327,Home,Table,3466,6004.4,2025-01
36365,2024-11-20,8784,351,2,0,14455.8,6831.8,Tejas Sibal,Female,29,Bihar Sharif,Meghalaya,2025-07-12,Shirt 351,Clothing,Shirt,3812,7227.9,2024-11
36366,2026-06-15,2509,140,3,15,6307.22,2467.26,Wakeeta Barad,Female,24,Loni,Andhra Pradesh,2024-12-09,Tablet 140,Electronics,Tablet,1651,2473.42,2026-06
36367,2025-01-18,3374,81,4,5,7341.22,2343.6,Geetika Bansal,Male,51,Shahjahanpur,Manipur,2023-10-27,Phone 81,Electronics,Phone,1346,1931.9,2025-01
36368,2025-08-29,3182,210,2,15,7875.73,4593.56,Bhavya Agarwal,Female,20,Katni,Chhattisgarh,2021-11-01,Headphones 210,Electronics,Headphones,2336,4632.78,2025-08
36369,2026-05-03,9739,426,1,10,1042.35,476.17,Fiyaz Kalita,Male,68,Gopalpur,Gujarat,2022-10-31,Shirt 426,Clothing,Shirt,682,1158.17,2026-05
36370,2025-06-24,8869,189,3,10,23783.11,12799.68,Riya Bera,Male,32,Bikaner,Telangana,2026-06-20,Headphones 189,Electronics,Headphones,4542,8808.56,2025-06
36371,2025-06-16,220,453,5,15,19945.34,4890.1,Vivaan Walla,Male,32,Tirupati,Uttar Pradesh,2025-07-16,Shoes 453,Clothing,Shoes,3715,4693.02,2025-06
36372,2026-05-18,7915,292,3,20,15185.21,5136.51,Kashish Shankar,Male,29,Ozhukarai,Meghalaya,2026-02-14,Phone 292,Electronics,Phone,4615,6327.17,2026-05
36373,2025-03-10,1620,423,1,15,6221.08,2736.92,Vamakshi Naik,Female,70,Patiala,Bihar,2023-01-11,Fan 423,Home,Fan,4582,7318.92,2025-03
36374,2024-11-30,2978,19,3,15,3820.84,1300.11,Lucky Desai,Female,69,Arrah,Odisha,2022-11-21,Table 19,Home,Table,1065,1498.37,2024-11
36375,2025-10-06,3106,159,5,15,29732.96,12364.95,Bakhshi Cheema,Male,62,North Dumdum,Rajasthan,2023-04-17,Phone 159,Electronics,Phone,4523,6995.99,2025-10
36376,2025-07-09,5372,25,1,15,3839.44,2098.99,Indali Contractor,Male,30,Karimnagar,Manipur,2021-10-19,Headphones 25,Electronics,Headphones,2418,4516.99,2025-07
36377,2025-12-16,1429,56,2,10,1166.62,290.24,Laksh Arora,Female,38,Burhanpur,Madhya Pradesh,2021-09-22,Lamp 56,Home,Lamp,503,648.12,2025-12
36378,2026-06-01,5801,484,1,5,184.33,76.03,Lavanya Sachdeva,Male,44,Allahabad,Goa,2024-11-11,Fan 484,Home,Fan,118,194.03,2026-06
36379,2025-02-07,935,134,5,20,7762.48,2333.1,Varsha Mody,Female,20,Jaunpur,West Bengal,2026-05-27,Phone 134,Electronics,Phone,1474,1940.62,2025-02
36380,2025-11-21,6047,219,3,0,19078.59,4906.59,Advay Bhakta,Male,47,Alwar,Kerala,2021-12-11,Jeans 219,Clothing,Jeans,4724,6359.53,2025-11
36381,2024-11-17,932,187,1,15,3383.08,1736.1,Pavani Wali,Female,56,Nangloi Jat,Uttar Pradesh,2022-05-20,Jeans 187,Clothing,Jeans,2244,3980.1,2024-11
36382,2024-11-17,939,66,1,5,3930.2,1590.05,Yutika Patla,Female,41,Bhubaneswar,Madhya Pradesh,2024-08-28,Table 66,Home,Table,2547,4137.05,2024-11
36383,2025-02-22,2342,383,3,5,6266.92,2510.76,Jagdish Kothari,Male,34,Thane,Haryana,2023-09-04,Lamp 383,Home,Lamp,1362,2198.92,2025-02
36384,2025-03-18,4868,109,2,20,2136.1,1278.12,Avni Ramaswamy,Female,61,Bilaspur,Haryana,2024-02-01,Cricket Bat 109,Sports,Cricket Bat,696,1335.06,2025-03
36385,2024-09-27,2701,248,2,0,13535.5,5359.5,Hemang Varma,Female,58,Tenali,Manipur,2025-08-01,Headphones 248,Electronics,Headphones,4088,6767.75,2024-09
36386,2026-05-22,7760,82,3,0,21156.69,9102.69,Ayushman Agrawal,Female,41,Jalna,Uttar Pradesh,2024-05-31,Gloves 82,Sports,Gloves,4018,7052.23,2026-05
36387,2026-06-05,9131,483,4,5,9233.2,3083.16,Yashoda Varughese,Female,51,Patiala,Chhattisgarh,2023-10-20,Fan 483,Home,Fan,1659,2429.79,2026-06
36388,2026-01-31,4059,309,1,5,3632.66,1278.85,Rajata Kumar,Female,70,Guna,Maharashtra,2024-08-17,Headphones 309,Electronics,Headphones,2545,3823.85,2026-01
36389,2025-06-29,3408,281,5,10,1062.58,505.65,Qarin Kulkarni,Female,24,Nagaon,Sikkim,2025-09-02,Headphones 281,Electronics,Headphones,135,236.13,2025-06
36390,2025-04-17,8888,305,1,10,6197.26,1912.85,Tejas Seth,Female,28,Bhind,Assam,2026-03-24,Tablet 305,Electronics,Tablet,4973,6885.85,2025-04
36391,2024-12-27,456,66,1,20,3309.64,1590.05,Sneha Magar,Female,56,Aurangabad,Gujarat,2022-09-15,Table 66,Home,Table,2547,4137.05,2024-12
36392,2026-07-02,1718,186,5,0,37538.6,15733.6,Timothy Ganesan,Female,67,Bhubaneswar,Punjab,2024-05-09,Headphones 186,Electronics,Headphones,4361,7507.72,2026-07
36393,2026-02-22,5492,314,4,0,1370.36,514.36,Anjali Boase,Female,23,Asansol,Maharashtra,2024-02-28,Gloves 314,Sports,Gloves,214,342.59,2026-02
36394,2026-05-29,1111,459,3,20,10845.74,5541.18,Upasna Padmanabhan,Female,67,Ahmednagar,Mizoram,2023-06-02,Shirt 459,Clothing,Shirt,2672,4519.06,2026-05
36395,2026-02-17,3739,169,4,15,20923.16,9127.48,Indali Edwin,Male,21,Berhampur,Chhattisgarh,2026-03-31,Chair 169,Home,Chair,3872,6153.87,2026-02
36396,2025-10-27,9878,145,2,20,740.99,156.24,Banjeet Sarin,Male,32,Farrukhabad,Himachal Pradesh,2023-06-27,Chair 145,Home,Chair,385,463.12,2025-10
36397,2026-01-11,5819,222,1,20,1426.81,850.51,Chakradev Ganguly,Female,25,Chandrapur,Punjab,2024-12-05,Chair 222,Home,Chair,933,1783.51,2026-01
36398,2026-03-31,501,221,1,15,607.27,266.43,Lakshmi Pingle,Male,47,Amroha,Arunachal Pradesh,2023-10-16,Chair 221,Home,Chair,448,714.43,2026-03
36399,2025-06-14,3098,454,2,0,16734.86,7208.86,Wyatt Bhasin,Female,20,Thoothukudi,Nagaland,2024-04-14,Table 454,Home,Table,4763,8367.43,2025-06
36400,2026-05-13,7597,379,2,0,16833.36,7235.36,Shivansh Maharaj,Female,64,Gaya,Jharkhand,2025-08-03,Table 379,Home,Table,4799,8416.68,2026-05
36401,2025-07-29,6700,249,1,20,4451.24,2206.05,Ucchal Ratti,Female,63,Amritsar,Odisha,2022-08-06,Laptop 249,Electronics,Laptop,3358,5564.05,2025-07
36402,2025-07-17,7430,408,3,10,20541.57,10757.97,Ekantika Chahal,Male,64,Ratlam,Rajasthan,2025-03-06,Cricket Bat 408,Sports,Cricket Bat,4022,7607.99,2025-07
36403,2025-04-27,1026,79,2,5,7280.91,3714.12,George Chandran,Male,66,Darbhanga,Assam,2026-05-14,Lamp 79,Home,Lamp,1975,3832.06,2025-04
36404,2025-01-06,243,97,5,10,24856.2,5318.0,Fitan Samra,Female,50,Chinsurah,Punjab,2023-01-31,Fan 97,Home,Fan,4460,5523.6,2025-01
36405,2025-06-05,7058,384,1,15,455.74,217.16,Ekapad Suri,Male,34,Haldia,Goa,2026-07-19,Cricket Bat 384,Sports,Cricket Bat,319,536.16,2025-06
36406,2024-11-04,6207,455,2,10,3985.18,855.98,Faraj Sule,Male,39,Nashik,Himachal Pradesh,2021-08-01,Jacket 455,Clothing,Jacket,1786,2213.99,2024-11
36407,2026-05-16,5789,310,3,10,23648.73,11672.37,Shivansh Bahri,Male,35,Mirzapur,Nagaland,2025-04-15,Phone 310,Electronics,Phone,4868,8758.79,2026-05
36408,2024-10-20,9001,230,2,0,1418.74,244.74,Vihaan Tandon,Female,20,Bokaro,Bihar,2024-01-13,Lamp 230,Home,Lamp,587,709.37,2024-10
36409,2026-02-23,1096,52,2,0,9420.72,3872.72,Praneel Gopal,Male,44,Ranchi,Assam,2025-02-02,Phone 52,Electronics,Phone,2774,4710.36,2026-02
36410,2024-07-26,5438,65,3,10,542.08,116.31,Yug Jani,Male,48,Siwan,Maharashtra,2023-09-05,Gloves 65,Sports,Gloves,162,200.77,2024-07
36411,2024-11-07,1009,234,4,10,18932.94,6284.6,Chavvi Char,Male,59,Saharsa,Tripura,2025-09-26,Chair 234,Home,Chair,3688,5259.15,2024-11
36412,2026-06-29,7069,285,5,5,6228.1,2200.9,Vivaan Johal,Male,66,Danapur,Rajasthan,2026-07-03,Cricket Bat 285,Sports,Cricket Bat,871,1311.18,2026-06
36413,2025-07-31,6214,354,2,20,6246.22,3269.78,Balendra Raj,Male,46,Morbi,Mizoram,2021-10-08,Chair 354,Home,Chair,2269,3903.89,2025-07
36414,2025-01-13,661,341,1,10,2321.45,846.39,Naveen Ramachandran,Female,47,Mysore,Uttarakhand,2022-10-14,Lamp 341,Home,Lamp,1733,2579.39,2025-01
36415,2026-02-20,5492,409,4,10,6079.1,2598.56,Anjali Boase,Female,23,Asansol,Maharashtra,2024-02-28,Shirt 409,Clothing,Shirt,1039,1688.64,2026-02
36416,2025-04-06,6595,45,3,15,8929.59,3101.4,Yuvraj Dugar,Male,37,Nandyal,Kerala,2021-09-01,Phone 45,Electronics,Phone,2468,3501.8,2025-04
36417,2025-09-20,5256,162,5,10,21611.56,8647.85,Sathvik Pandya,Female,33,Navi Mumbai,Andhra Pradesh,2025-01-16,Cricket Bat 162,Sports,Cricket Bat,3073,4802.57,2025-09
36418,2026-02-11,5435,308,5,5,30203.54,6793.2,Reyansh Sabharwal,Female,27,Nizamabad,Kerala,2025-06-02,Phone 308,Electronics,Phone,5000,6358.64,2026-02
36419,2024-09-07,9665,246,5,5,33185.49,11207.1,Idika Tripathi,Male,51,Gandhinagar,Assam,2026-01-19,Jacket 246,Clothing,Jacket,4745,6986.42,2024-09
36420,2024-09-04,9949,323,1,20,3540.0,1849.0,Netra Chhabra,Male,21,Chittoor,Uttarakhand,2026-03-13,Chair 323,Home,Chair,2576,4425.0,2024-09
36421,2025-06-27,6337,149,5,20,28838.6,17823.25,Wridesh Uppal,Female,41,Hindupur,Assam,2023-01-03,Headphones 149,Electronics,Headphones,3645,7209.65,2025-06
36422,2026-04-06,5523,462,1,0,4478.08,1985.08,Ijaya Badami,Female,52,Navi Mumbai,Sikkim,2025-06-07,Lamp 462,Home,Lamp,2493,4478.08,2026-04
36423,2026-01-09,3999,193,4,0,14458.52,3738.52,Ekapad Mittal,Female,19,Katni,Madhya Pradesh,2023-01-17,Laptop 193,Electronics,Laptop,2680,3614.63,2026-01
36424,2025-10-22,3580,28,4,0,3919.0,1399.0,Upadhriti Zachariah,Male,47,Durg,Tripura,2022-10-18,Table 28,Home,Table,630,979.75,2025-10
36425,2024-09-04,6195,347,1,10,3772.07,1582.19,Mugdha Bhakta,Female,49,Kadapa,Uttar Pradesh,2024-07-04,Tablet 347,Electronics,Tablet,2609,4191.19,2024-09
36426,2024-11-13,2233,127,4,15,15018.85,4921.24,Sneha Dixit,Female,47,Ajmer,West Bengal,2025-04-04,Jacket 127,Clothing,Jacket,3187,4417.31,2024-11
36427,2025-03-04,4170,114,4,5,11015.74,3679.52,Timothy Date,Female,23,Kumbakonam,Andhra Pradesh,2026-04-14,Jacket 114,Clothing,Jacket,1979,2898.88,2025-03
36428,2025-07-31,8498,466,5,10,14595.8,6447.55,Deepa Kari,Male,66,Nellore,Telangana,2024-07-28,Helmet 466,Sports,Helmet,1954,3243.51,2025-07
36429,2026-05-19,9169,426,3,0,3474.51,1428.51,Gayathri Vyas,Female,64,Ujjain,Chhattisgarh,2024-09-26,Shirt 426,Clothing,Shirt,682,1158.17,2026-05
36430,2025-05-02,2357,388,2,10,5711.36,3031.96,Wyatt Mandal,Female,70,Sambalpur,Tripura,2026-04-12,Cricket Bat 388,Sports,Cricket Bat,1657,3172.98,2025-05
36431,2025-06-02,140,126,2,5,8343.34,4090.46,Guneet Chaudhry,Female,68,Rourkela,Tamil Nadu,2024-02-05,Football 126,Sports,Football,2346,4391.23,2025-06
36432,2025-07-25,2505,130,2,15,10316.59,3395.16,Sara Ramakrishnan,Male,51,Thiruvananthapuram,Nagaland,2023-02-20,Cricket Bat 130,Sports,Cricket Bat,4371,6068.58,2025-07
36433,2026-05-07,5429,144,4,0,15511.04,4795.04,Baljiwan Korpal,Female,59,Chandigarh,Himachal Pradesh,2023-08-26,Jeans 144,Clothing,Jeans,2679,3877.76,2026-05
36434,2026-05-09,2313,394,3,15,5030.69,2651.46,Yasti Das,Female,53,Srikakulam,Himachal Pradesh,2022-04-04,Gloves 394,Sports,Gloves,1089,1972.82,2026-05
36435,2025-11-19,5771,384,2,5,1018.7,434.32,Chatresh Nori,Male,58,Ratlam,West Bengal,2024-06-01,Cricket Bat 384,Sports,Cricket Bat,319,536.16,2025-11
36436,2026-03-21,5562,54,4,0,28568.12,10164.12,Michael Chandra,Male,50,Bhusawal,Jharkhand,2024-05-13,Shoes 54,Clothing,Shoes,4601,7142.03,2026-03
36437,2024-07-24,9112,205,3,10,2252.07,465.3,Orinder Sunder,Female,66,Belgaum,Chhattisgarh,2022-05-17,Phone 205,Electronics,Phone,679,834.1,2024-07
36438,2026-07-04,4818,490,3,5,12989.33,3361.98,Triya Kuruvilla,Male,29,Eluru,Haryana,2024-05-25,Jeans 490,Clothing,Jeans,3437,4557.66,2026-07
36439,2026-01-14,515,132,2,5,12175.26,6196.06,Avni Swamy,Female,30,Ambattur,Chhattisgarh,2024-02-08,Football 132,Sports,Football,3310,6408.03,2026-01
36440,2025-07-19,1177,435,3,15,12889.77,6530.43,Vamakshi Agrawal,Male,34,Malegaon,Maharashtra,2026-04-11,Headphones 435,Electronics,Headphones,2878,5054.81,2025-07
36441,2026-05-29,6623,317,4,20,11350.69,6128.36,Jagvi Puri,Female,34,Vijayanagaram,Goa,2024-03-27,Headphones 317,Electronics,Headphones,2015,3547.09,2026-05
36442,2025-12-17,8169,184,1,0,7874.34,3924.34,Geetika Nigam,Male,25,Pondicherry,Maharashtra,2022-12-08,Jacket 184,Clothing,Jacket,3950,7874.34,2025-12
36443,2025-07-30,2495,53,1,5,3531.17,1446.02,Janya Agate,Female,68,Panvel,Chhattisgarh,2022-04-08,Gloves 53,Sports,Gloves,2271,3717.02,2025-07
36444,2024-08-17,1327,192,5,20,11685.44,6816.8,Gaurav Oak,Male,52,Bhiwandi,Odisha,2024-09-04,Chair 192,Home,Chair,1558,2921.36,2024-08
36445,2024-12-10,7194,106,1,10,5292.26,2088.29,Ayushman Buch,Female,19,Rohtak,Tripura,2022-04-13,Football 106,Sports,Football,3792,5880.29,2024-12
36446,2026-03-15,694,32,5,0,18539.5,7149.5,Bhavani Pant,Male,36,Sasaram,Meghalaya,2025-05-08,Phone 32,Electronics,Phone,2278,3707.9,2026-03
36447,2024-09-10,5030,136,2,10,524.43,116.7,Nidhi Patla,Female,50,Ludhiana,Uttarakhand,2025-03-08,Shirt 136,Clothing,Shirt,233,291.35,2024-09
36448,2025-02-09,6121,231,2,10,1954.58,679.76,Amrita Hari,Male,25,Panihati,Maharashtra,2025-09-16,Football 231,Sports,Football,746,1085.88,2025-02
36449,2025-07-29,1854,187,5,20,15920.4,8680.5,Balendra Dey,Male,28,Nagaon,Jharkhand,2021-10-08,Jeans 187,Clothing,Jeans,2244,3980.1,2025-07
36450,2026-06-25,2571,429,4,0,27885.76,13397.76,Warinder Rama,Female,62,Chapra,West Bengal,2026-06-06,Jeans 429,Clothing,Jeans,3622,6971.44,2026-06
36451,2026-04-12,3042,182,5,15,20870.3,7263.3,Pahal Rattan,Male,30,Dehradun,Jharkhand,2021-11-16,Jacket 182,Clothing,Jacket,3458,4910.66,2026-04
36452,2025-02-06,2289,322,4,20,10268.29,5075.36,Vasatika Saran,Male,29,Bhilai,Rajasthan,2026-03-31,Table 322,Home,Table,1940,3208.84,2025-02
36453,2026-02-26,341,160,1,0,8850.29,4416.29,Chakrika Dua,Female,67,Ozhukarai,Haryana,2024-10-12,Headphones 160,Electronics,Headphones,4434,8850.29,2026-02
36454,2025-04-26,838,45,4,10,12606.48,4135.2,Praneel Sehgal,Male,37,Bijapur,Karnataka,2023-03-27,Phone 45,Electronics,Phone,2468,3501.8,2025-04
36455,2026-05-11,2576,397,1,15,5428.23,1751.15,Shivansh Tata,Female,61,Narasaraopet,Bihar,2022-10-14,Tablet 397,Electronics,Tablet,4635,6386.15,2026-05
36456,2025-03-22,695,191,1,10,987.93,248.7,Lakshmi Mangat,Female,40,Ulhasnagar,West Bengal,2022-12-22,Chair 191,Home,Chair,849,1097.7,2025-03
36457,2026-05-05,5681,60,4,0,24866.08,10626.08,Daksha Vora,Male,23,Aurangabad,Tripura,2025-11-12,Football 60,Sports,Football,3560,6216.52,2026-05
36458,2024-08-15,125,414,2,10,7851.2,2211.56,Charan Jani,Male,33,Jamalpur,Chhattisgarh,2023-12-31,Phone 414,Electronics,Phone,3256,4361.78,2024-08
36459,2026-06-23,2887,323,2,20,7080.0,3698.0,Ekbal Kannan,Female,54,Akola,Madhya Pradesh,2022-01-14,Chair 323,Home,Chair,2576,4425.0,2026-06
36460,2024-09-20,2074,186,5,15,31907.81,15733.6,Falan Goel,Female,58,Amritsar,Chhattisgarh,2026-05-31,Headphones 186,Electronics,Headphones,4361,7507.72,2024-09
36461,2025-12-06,2936,257,5,0,16811.75,2876.75,Dayita Shankar,Male,70,South Dumdum,Himachal Pradesh,2025-01-03,Jacket 257,Clothing,Jacket,2787,3362.35,2025-12
